doc_id,sent_id,event_type,trigger_word,agent,patient,time_expr,sentence,event_id,trigger_lemma,trigger_token,agent_key,patient_key,time_key,time_prep,location,location_key,negated,confidence
wn-0299,4,launch,launch,,,,"Following the second Titan III launch, it was modified to serve as a launch pad for the US Air Force's Manned Orbiting Laboratory (MOL).",wn-0299:4:91,launch,91,,,,,,,False,0.5
wn-0299,4,launch,launch,,,,"Following the second Titan III launch, it was modified to serve as a launch pad for the US Air Force's Manned Orbiting Laboratory (MOL).",wn-0299:4:100,launch,100,,,,,,,False,0.5
wn-0299,5,launch,launched,,a boilerplate MOL space station,November 1966,"In November 1966, a boilerplate MOL space station was launched on a Titan IIIC from the complex, along with a Gemini capsule, and four satellites.",wn-0299:5:125,launch,125,,,DATE:November 1966,in,,,False,0.65
wn-0299,6,launch,launch,,,,"Following the cancellation of MOL, it was converted back to a regular Titan launch complex, and was used for 55 launches, of Titan IIIC, 34D, and IV rockets.",wn-0299:6:158,launch,158,,,,,,,False,0.5
wn-0299,6,launch,launches,,Titan IIIC,,"Following the cancellation of MOL, it was converted back to a regular Titan launch complex, and was used for 55 launches, of Titan IIIC, 34D, and IV rockets.",wn-0299:6:166,launch,166,,,,,,,False,0.55
wn-0299,7,launch,launched,,Two planetary probes,April 2005,"Two planetary probes, two commercial satellites, a British military communications satellite, and numerous payloads for the American armed forces were launched from the complex, which ceased operations in April 2005, when the penultimate Titan IV launched the Lacrosse-5 spy satellite for America's National Reconnaissance Office.",wn-0299:7:201,launch,201,,,DATE:April 2005,,,,False,0.65
wn-0299,7,launch,launched,,Titan IV,April 2005,"Two planetary probes, two commercial satellites, a British military communications satellite, and numerous payloads for the American armed forces were launched from the complex, which ceased operations in April 2005, when the penultimate Titan IV launched the Lacrosse-5 spy satellite for America's National Reconnaissance Office.",wn-0299:7:218,launch,218,,SPACECRAFT:Titan IV,DATE:April 2005,,,,False,0.8
wn-0299,8,launch,Launch,,,41,"Along with Launch Complex 41, which was demolished in 1999, LC-40 was used for heavy-lift Titan rocket launches.",wn-0299:8:233,launch,233,,,DATE:41,,,,False,0.55
wn-0299,8,launch,launches,,Titan,1999,"Along with Launch Complex 41, which was demolished in 1999, LC-40 was used for heavy-lift Titan rocket launches.",wn-0299:8:252,launch,252,,CELESTIAL:Titan,DATE:1999,,,,False,0.75
wn-0299,9,launch,launched,,The Mars Observer,,The Mars Observer and Cassini-Huygens missions to Mars and Saturn respectively were launched from Complex 40.,wn-0299:9:268,launch,268,,,,,,,False,0.6
wn-0299,10,launch,launch,,,2009,"The launch pad is being demolished to make way for a new complex, which will be used by the SpaceX Falcon 9 rocket, currently scheduled to make its maiden flight in 2009.",wn-0299:10:274,launch,274,,,DATE:2009,,,,False,0.55
wn-0299,11,launch,launches,,,,"As well as being used for commercial launches, the new LC-40 will be used for cargo resupply missions to the International Space Station, under a Commercial Orbital Transportation Services (COTS) contract with NASA.",wn-0299:11:315,launch,315,,,,,,,False,0.5
wn-0300,0,launch,launched,,Spacecom,04:16 today,"Spacecom At 22:16 GMT yesterday (04:16 today local time), a Russian Soyuz-FG/Fregat carrier rocket was launched from Site 31/6 the Baikonur Cosmodrome in Kazakhstan, carrying the European GIOVE-B experimental Navigation satellite.",wn-0300:0:22,launch,22,,,TIME:04:16 today,,Baikonur Cosmodrome,FAC:Baikonur Cosmodrome,False,0.65
wn-0300,1,launch,launch,,,,"The launch was conducted by Starsem, a Russo-European organisation which commercially markets Soyuz-FG and Soyuz-2 launches.",wn-0300:1:43,launch,43,,,,,,,False,0.5
wn-0300,1,launch,launches,,Soyuz-FG,,"The launch was conducted by Starsem, a Russo-European organisation which commercially markets Soyuz-FG and Soyuz-2 launches.",wn-0300:1:62,launch,62,,,,,,,False,0.55
wn-0300,4,launch,launched,,GIOVE-A,December 2005,"It is the second such prototype, GIOVE-A is already in orbit, having been launched in December 2005.",wn-0300:4:121,launch,121,,ORG:GIOVE-A,DATE:December 2005,in,,,False,0.8
wn-0300,5,launch,launch,,GIOVE-B,April 2006,"GIOVE-B was originally scheduled to launch in April 2006, but was delayed for a number of reasons.",wn-0300:5:133,launch,133,,,DATE:April 2006,in,,,False,0.65
wn-0300,5,delay,delayed,,GIOVE-B,April 2006,"GIOVE-B was originally scheduled to launch in April 2006, but was delayed for a number of reasons.",wn-0300:5:140,delay,140,,,DATE:April 2006,,,,False,0.65
wn-0300,6,launch,launch,,Galileo,2010,"The next Galileo launch is scheduled to be the first cluster of operational satellites, which will be launched in 2010.",wn-0300:6:150,launch,150,,PRODUCT:Galileo,DATE:2010,,,,False,0.75
wn-0300,6,launch,launched,,which,2010,"The next Galileo launch is scheduled to be the first cluster of operational satellites, which will be launched in 2010.",wn-0300:6:165,launch,165,,,DATE:2010,in,,,False,0.65
wn-0300,7,launch,launch,,Soyuz,mid-may,"The next Soyuz launch will be a Soyuz-U in mid-may, with a Progress spacecraft to resupply the International Space Station.",wn-0300:7:172,launch,172,,SPACECRAFT:Soyuz,DATE:mid-may,,,,False,0.75
wn-0300,8,launch,launch,,,2008,"This was the 20th orbital launch of 2008, the 24th Soyuz-FG launch, and the 1,732nd flight of a Soyuz rocket of any variant.",wn-0300:8:201,launch,201,,,DATE:2008,,,,False,0.55
wn-0300,8,launch,launch,,,2008,"This was the 20th orbital launch of 2008, the 24th Soyuz-FG launch, and the 1,732nd flight of a Soyuz rocket of any variant.",wn-0300:8:210,launch,210,,,DATE:2008,,,,False,0.55
wn-0301,0,launch,launched,An Indian Polar Satellite Launch Vehicle,ten satellites,,right An Indian Polar Satellite Launch Vehicle (PSLV) has successfully launched ten satellites.,wn-0301:0:12,launch,12,ORG:Indian Polar Satellite Launch Vehicle,,,,,,False,0.7
wn-0301,1,launch,lifted off,,The 44-metre long rocket,a little over seven minutes later,"The 44-metre long rocket lifted off from the second launch pad at the Satish Dhawan Space Centre at 03:53:51 GMT (09:24 local time), and reached a polar, Sun-synchronous low Earth orbit a little over seven minutes later.",wn-0301:1:22,lift,22,,,DATE:little over seven minutes later,,,,False,0.65
wn-0301,1,launch,launch,,,a little over seven minutes later,"The 44-metre long rocket lifted off from the second launch pad at the Satish Dhawan Space Centre at 03:53:51 GMT (09:24 local time), and reached a polar, Sun-synchronous low Earth orbit a little over seven minutes later.",wn-0301:1:27,launch,27,,,DATE:little over seven minutes later,,,,False,0.55
wn-0301,7,launch,Launch,,,,"In addition, eight commercial payloads were flown, as part of the Nanosat Launch Service-4 and 5 programmes.",wn-0301:7:178,launch,178,,,,,,,False,0.5
wn-0301,9,launch,launch,,,2008,"This is the 21st orbital launch of 2008, and the second to be conducted by a PSLV.",wn-0301:9:260,launch,260,,,DATE:2008,,,,False,0.55
wn-0301,10,launch,launch,,PSLV,,It is the 13th total PSLV launch.,wn-0301:10:280,launch,280,,SPACECRAFT:PSLV,,,,,False,0.7
wn-0301,11,launch,launch,,PSLV,July,"The next PSLV launch is scheduled for either July or December, with the Chandrayaan-I spacecraft, India's first Lunar probe.",wn-0301:11:285,launch,285,,SPACECRAFT:PSLV,DATE:July,,,,False,0.75
wn-0302,0,launch,lifted off,,the maiden flight,05:00 GMT this morning,"At 05:00 GMT this morning, the maiden flight of the Ukrainian-built Zenit-3SLB rocket lifted off from Site 45/1 at the Baikonur Cosmodrome in Kazakhstan.",wn-0302:0:16,lift,16,,,TIME:05:00 GMT this morning,at,Baikonur Cosmodrome,FAC:Baikonur Cosmodrome,False,0.65
wn-0302,2,launch,launch,,,several hours,"The satellite separated from the carrier rocket directly into a geosynchronous orbit, several hours after launch.",wn-0302:2:56,launch,56,,,TIME:several hours,,,,False,0.55
wn-0302,5,launch,launch,,a three-stage Zenit rocket,Today,"Today's flight was also the first conducted by Land Launch, a subsidiary of the international Sea Launch consortium, and the first launch of a three-stage Zenit rocket from Baikonur.",wn-0302:5:118,launch,118,,,DATE:Today,,,,False,0.6
wn-0302,6,launch,Launch,,Land,2007,"The first Land Launch mission was originally scheduled for 2007, but was delayed after another Zenit exploded on its launch pad in late January 2007.",wn-0302:6:132,launch,132,,,DATE:2007,,,,False,0.6
wn-0302,6,delay,delayed,,The first Land Launch mission,2007,"The first Land Launch mission was originally scheduled for 2007, but was delayed after another Zenit exploded on its launch pad in late January 2007.",wn-0302:6:142,delay,142,,,DATE:2007,,,,False,0.65
wn-0302,6,failure,exploded,,Zenit,late January 2007,"The first Land Launch mission was originally scheduled for 2007, but was delayed after another Zenit exploded on its launch pad in late January 2007.",wn-0302:6:146,explode,146,,SPACECRAFT:Zenit,DATE:late January 2007,in,,,False,0.8
wn-0302,6,launch,launch,,,late January 2007,"The first Land Launch mission was originally scheduled for 2007, but was delayed after another Zenit exploded on its launch pad in late January 2007.",wn-0302:6:149,launch,149,,,DATE:late January 2007,,,,False,0.55
wn-0302,7,delay,delay,,,morning,A further delay from Thursday morning occurred when the errector/transporter component of the launch pad failed to back away from the rocket.,wn-0302:7:158,delay,158,,,TIME:morning,from,,,False,0.55
wn-0302,7,launch,launch,,,morning,A further delay from Thursday morning occurred when the errector/transporter component of the launch pad failed to back away from the rocket.,wn-0302:7:171,launch,171,,,TIME:morning,,,,False,0.55
wn-0302,7,failure,failed,,the errector/transporter component,morning,A further delay from Thursday morning occurred when the errector/transporter component of the launch pad failed to back away from the rocket.,wn-0302:7:173,fail,173,,,TIME:morning,,,,False,0.65
wn-0302,8,launch,launch,,,2008,This was the 22th orbital launch of 2008.,wn-0302:8:187,launch,187,,,DATE:2008,,,,False,0.55
wn-0302,9,launch,launch,,Zenit,late May,"The next Zenit launch is scheduled for late May, when a Sea Launch Zenit-3SL will place the Galaxy 18 satellite into orbit.",wn-0302:9:194,launch,194,,SPACECRAFT:Zenit,DATE:late May,,,,False,0.75
wn-0302,10,launch,Launched,,it,2008,"Launched a little over an hour after an Indian PSLV placed ten satellites into orbit, it also marked the first occurrence for 2008 of two orbital launches on the same day as each other, in GMT.",wn-0302:10:215,launch,215,,,DATE:2008,,,,False,0.65
wn-0302,10,launch,launches,,,2008,"Launched a little over an hour after an Indian PSLV placed ten satellites into orbit, it also marked the first occurrence for 2008 of two orbital launches on the same day as each other, in GMT.",wn-0302:10:242,launch,242,,,DATE:2008,,,,False,0.55
wn-0303,0,launch,lifted off,,a Russian Soyuz-U carrier rocket,evening,"At 20:22:54 GMT yesterday evening, a Russian Soyuz-U carrier rocket lifted off from Launch Complex 1/5 at the Baikonur Cosmodrome in Kazakhstan, and successfully placed a Progress spacecraft into low Earth orbit.",wn-0303:0:13,lift,13,,,TIME:evening,,20:22:54 GMT,ORG:20:22:54 GMT,False,0.65
wn-0303,2,docking,dock,it,the Space Station's Zarya module,21:36 GMT,"Following a series of manoeuvres, it is expected to dock with the Space Station's Zarya module at 21:36 GMT tomorrow evening.",wn-0303:2:68,dock,68,,,TIME:21:36 GMT,at,,,False,0.65
wn-0303,3,launch,launched,,Progress spacecraft,every few months,Progress spacecraft are launched every few months to deliver new supplies to the astronauts and cosmonauts aboard the Station.,wn-0303:3:86,launch,86,,,DATE:every few months,,,,False,0.65
wn-0303,5,launch,launch,,,the end of the month,"The next manned launch to the Station is planned to occur at the end of the month, when Space Shuttle Endeavour will launch on mission STS-124 with the main pressurised component of the Japanese Experiment Module.",wn-0303:5:131,launch,131,,,DATE:end of the month,,,,False,0.55
wn-0303,5,launch,launch,,Space Shuttle Endeavour,the end of the month,"The next manned launch to the Station is planned to occur at the end of the month, when Space Shuttle Endeavour will launch on mission STS-124 with the main pressurised component of the Japanese Experiment Module.",wn-0303:5:151,launch,151,,SPACECRAFT:Space Shuttle Endeavour,DATE:end of the month,,,,False,0.8
wn-0303,8,docking,undock,The spacecraft,-,several months,"The spacecraft will undock, de-orbit, and be destroyed during controlled atmospheric re-entry in several months time.",wn-0303:8:220,undock,220,,,DATE:several months,,,,False,0.65
wn-0303,8,failure,destroyed,,The spacecraft,several months,"The spacecraft will undock, de-orbit, and be destroyed during controlled atmospheric re-entry in several months time.",wn-0303:8:228,destroy,228,,,DATE:several months,,,,False,0.65
wn-0303,9,launch,launch,,,2008,"This is the 23rd orbital launch of 2008, and the second Progress launch of the year.",wn-0303:9:246,launch,246,,,DATE:2008,,,,False,0.55
wn-0303,9,launch,launch,,Progress,the year,"This is the 23rd orbital launch of 2008, and the second Progress launch of the year.",wn-0303:9:254,launch,254,,SPACECRAFT:Progress,DATE:year,,,,False,0.75
wn-0303,10,launch,launch,,Progress,August,The next Progress launch is scheduled to occur in August.,wn-0303:10:262,launch,262,,SPACECRAFT:Progress,DATE:August,,,,False,0.75
wn-0304,0,launch,Launch,,Sea,,"A Sea Launch Zenit-3SL rocket has been launched from the Ocean Odyssey platform in the Pacific Ocean, carrying a communications satellite into geosynchronous transfer orbit.",wn-0304:0:2,launch,2,,,,,,,False,0.55
wn-0304,0,launch,launched,,A Sea Launch Zenit-3SL rocket,,"A Sea Launch Zenit-3SL rocket has been launched from the Ocean Odyssey platform in the Pacific Ocean, carrying a communications satellite into geosynchronous transfer orbit.",wn-0304:0:7,launch,7,,,,,,,False,0.6
wn-0304,4,launch,launch,,Galaxy,last year,"The launch of Galaxy 18 was delayed from last year, following the January 2007 explosion of a Zenit rocket on its launch pad.",wn-0304:4:95,launch,95,,,DATE:last year,,,,True,0.6
wn-0304,4,delay,delayed,,The launch,last year,"The launch of Galaxy 18 was delayed from last year, following the January 2007 explosion of a Zenit rocket on its launch pad.",wn-0304:4:100,delay,100,,,DATE:last year,from,,,False,0.65
wn-0304,4,failure,explosion,,a Zenit rocket,January 2007,"The launch of Galaxy 18 was delayed from last year, following the January 2007 explosion of a Zenit rocket on its launch pad.",wn-0304:4:109,explosion,109,,,DATE:January 2007,,,,False,0.6
