node_id,node_type,label,category,doc_count,mention_count,time_value,doc_id,negated
wn-0334:19:427,event,launch: launch,launch,1,1,2008,wn-0334,False
wn-0334:20:451,event,launch: launches,launch,1,1,2008,wn-0334,False
wn-0334:20:460,event,launch: launch,launch,1,1,2008,wn-0334,False
wn-0334:21:470,event,launch: launch,launch,1,1,2008-10,wn-0334,False
wn-0335:1:23,event,launch: launched,launch,1,1,2008-08-17,wn-0335,False
wn-0335:3:61,event,launch: launch,launch,1,1,2008-08-21,wn-0335,False
wn-0335:5:138,event,launch: launched,launch,1,1,2008-08-28,wn-0335,True
wn-0335:5:146,event,launch: launched,launch,1,1,2008-08-28,wn-0335,False
wn-0335:6:155,event,launch: launch,launch,1,1,2008-08-21,wn-0335,False
wn-0335:6:178,event,launch: launched,launch,1,1,2008-08-21,wn-0335,False
wn-0335:9:226,event,launch: launch,launch,1,1,2008-07,wn-0335,False
wn-0335:10:259,event,launch: launch,launch,1,1,2008-08-21,wn-0335,False
wn-0335:11:295,event,launch: launch,launch,1,1,2008-08-21,wn-0335,False
wn-0335:12:318,event,launch: launch,launch,1,1,1992,wn-0335,False
wn-0335:13:337,event,launch: launch,launch,1,1,1988,wn-0335,False
wn-0335:14:356,event,launch: launch,launch,1,1,2008-08-21,wn-0335,False
wn-0335:15:392,event,launch: launch,launch,1,1,2008,wn-0335,False
wn-0335:16:419,event,failure: failed,failure,1,1,2008-08-19,wn-0335,False
wn-0336:1:59,event,failure: losses,failure,1,1,2010,wn-0336,False
wn-0338:1:13,event,launch: launched,launch,1,1,2008-09-28,wn-0338,False
wn-0338:1:25,event,launch: launched,launch,1,1,2008-09-28,wn-0338,False
wn-0338:2:54,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0338:2:67,event,launch: launched,launch,1,1,2008-09-29,wn-0338,False
wn-0338:3:76,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0338:3:81,event,failure: failure,failure,1,1,2008-09-29,wn-0338,False
wn-0338:8:221,event,failure: failure,failure,1,1,2008-09-29,wn-0338,False
wn-0338:9:255,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0338:10:282,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0338:25:703,event,failure: failed,failure,1,1,2008-09-29,wn-0338,False
wn-0338:25:704,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0338:26:718,event,launch: launch,launch,1,1,,wn-0338,False
wn-0338:27:784,event,launch: launch,launch,1,1,2008-09-29,wn-0338,False
wn-0339:0:21,event,launch: launched,launch,1,1,2008-10-19,wn-0339,False
ORG:Interstellar Boundary Explorer,entity,Interstellar Boundary Explorer,ORG,1,1,,,False
wn-0339:9:230,event,discovery: observations,discovery,1,1,1990,wn-0339,False
wn-0340:0:8,event,launch: launched,launch,1,1,,wn-0340,False
wn-0340:1:46,event,launch: launch,launch,1,1,2008-10-22,wn-0340,False
wn-0340:2:58,event,launch: launched,launch,1,1,2008-10-22T06:22,wn-0340,False
wn-0340:4:112,event,launch: launch,launch,1,1,2008-10-22,wn-0340,False
wn-0340:4:149,event,launch: launch,launch,1,1,2008-10-22,wn-0340,False
wn-0340:10:305,event,launch: launching,launch,1,1,2008-10-22,wn-0340,False
wn-0341:1:6,event,discovery: found,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:2:38,event,discovery: discovery,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:3:56,event,discovery: findings,discovery,1,1,2007-11,wn-0341,False
wn-0341:4:83,event,discovery: found,discovery,1,1,2008-10-29,wn-0341,False
SPACECRAFT:Spirit rover,entity,Spirit rover,SPACECRAFT,1,1,,,False
wn-0341:10:199,event,discovery: detected,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:13:261,event,discovery: found,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:14:290,event,discovery: found,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:17:345,event,discovery: found,discovery,1,1,2008-10-29,wn-0341,False
wn-0341:19:388,event,discovery: discovery,discovery,1,1,2008-10-29,wn-0341,False
wn-0342:2:49,event,launch: launched,launch,1,1,2008-10-22,wn-0342,False
wn-0343:4:131,event,failure: fail,failure,1,1,2008-11-11,wn-0343,False
wn-0343:7:163,event,discovery: discoveries,discovery,1,1,2008-11-11,wn-0343,False
wn-0343:7:183,event,discovery: detected,discovery,1,1,2008-11-11,wn-0343,False
wn-0343:10:231,event,launch: launch,launch,1,1,2008-11-11,wn-0343,False
SPACECRAFT:Mars Science Laboratory,entity,Mars Science Laboratory,SPACECRAFT,2,2,,,False
wn-0344:0:18,event,landing: land,landing,1,1,,wn-0344,False
wn-0344:1:61,event,failure: crash,failure,1,1,2008-11-15,wn-0344,False
wn-0344:1:62,event,landing: landed,landing,1,1,2008-11-15,wn-0344,False
wn-0344:6:148,event,landing: landing,landing,1,1,2008-11-15,wn-0344,False
wn-0344:11:301,event,landing: descent,landing,1,1,2008-11-15,wn-0344,False
wn-0344:13:356,event,landing: landing,landing,1,1,2008-11-15,wn-0344,False
wn-0344:14:372,event,launch: launched,launch,1,1,2012,wn-0344,False
SPACECRAFT:Chandrayaan-2,entity,Chandrayaan-2,SPACECRAFT,1,1,,,False
wn-0344:15:383,event,launch: launched,launch,1,1,2008-10-22,wn-0344,False
wn-0344:16:400,event,launch: launch,launch,1,1,2008-11-15,wn-0344,False
wn-0345:1:62,event,launch: launch,launch,1,1,,wn-0345,False
wn-0345:4:155,event,launch: launch,launch,1,1,2008-11-24,wn-0345,False
wn-0345:9:313,event,launch: launch,launch,1,1,2008-11-24,wn-0345,False
wn-0345:13:421,event,launch: launches,launch,1,1,2008-11-24,wn-0345,False
wn-0345:15:492,event,launch: launch,launch,1,1,2008-11-24,wn-0345,False
wn-0345:16:511,event,launch: launch,launch,1,1,2009,wn-0345,False
wn-0346:1:12,event,landing: landing,landing,1,1,2008-12-01,wn-0346,False
wn-0346:2:38,event,landing: touched down,landing,1,1,2008-12-01T13:25,wn-0346,False
wn-0346:3:68,event,landing: land,landing,1,1,2008-12-01,wn-0346,False
wn-0346:5:110,event,launch: launched,launch,1,1,2008-11-14,wn-0346,False
wn-0346:8:176,event,landing: landing,landing,1,1,2008-12-01,wn-0346,False
wn-0347:1:9,event,delay: put off,delay,1,1,2008-12-05,wn-0347,False
wn-0347:1:12,event,launch: launch,launch,1,1,2008-12-05,wn-0347,False
wn-0347:2:33,event,delay: delayed,delay,1,1,2009,wn-0347,False
wn-0347:3:47,event,launch: launch,launch,1,1,2011,wn-0347,True
wn-0347:3:53,event,delay: postponed,delay,1,1,2011,wn-0347,False
wn-0347:4:58,event,delay: delay,delay,1,1,2008-12-05,wn-0347,False
wn-0347:5:110,event,launch: launch,launch,1,1,2008-12-05,wn-0347,False
wn-0348:0:3,event,delay: delay,delay,1,1,2008-12-11,wn-0348,False
wn-0348:1:29,event,launch: launch,launch,1,1,2009,wn-0348,False
wn-0348:1:34,event,launch: lift off,launch,1,1,2009,wn-0348,False
wn-0348:1:56,event,launch: launch,launch,1,1,2011,wn-0348,False
wn-0348:2:60,event,delay: delay,delay,1,1,P2MO,wn-0348,False
wn-0348:2:73,event,delay: delayed,delay,1,1,P2MO,wn-0348,False
wn-0348:3:84,event,delay: delay,delay,1,1,,wn-0348,False
ORG:MSL,entity,MSL,ORG,1,1,,,False
wn-0348:5:168,event,failure: lost,failure,1,1,2008-12-07,wn-0348,False
wn-0348:6:173,event,failure: loss,failure,1,1,2003,wn-0348,False
wn-0348:7:227,event,launch: launch,launch,1,1,2009-10,wn-0348,False
wn-0348:9:266,event,delay: postpone,delay,1,1,2008-12-07,wn-0348,False
wn-0348:11:283,event,delay: delays,delay,1,1,2008-12-07,wn-0348,False
wn-0348:12:327,event,delay: delay,delay,1,1,2008-12-07,wn-0348,False
wn-0349:0:12,event,failure: disaster,failure,1,1,2009-01-02,wn-0349,False
wn-0349:1:26,event,discovery: finds,discovery,1,1,2009-01-02,wn-0349,False
wn-0349:1:28,event,failure: accident,failure,1,1,2009-01-02,wn-0349,False
wn-0349:2:50,event,failure: accident,failure,1,1,2003,wn-0349,False
wn-0349:2:62,event,failure: crash,failure,1,1,,wn-0349,False
wn-0349:3:65,event,launch: launch,launch,1,1,2008-01-16,wn-0349,False
wn-0349:4:89,event,failure: broke up,failure,1,1,2008-02-01,wn-0349,False
wn-0349:5:121,event,failure: accident,failure,1,1,2009-01-02,wn-0349,False
wn-0349:10:268,event,failure: disaster,failure,1,1,2009-01-02,wn-0349,False
SPACECRAFT:Space Shuttle Challenger,entity,Space Shuttle Challenger,SPACECRAFT,3,3,,,False
wn-0349:12:323,event,failure: accident,failure,1,1,2009-01-02,wn-0349,False
wn-0351:0:0,event,failure: Disasters,failure,1,1,,wn-0351,False
wn-0351:2:59,event,launch: launched,launch,1,1,1997,wn-0351,False
wn-0351:4:108,event,failure: crash,failure,1,1,2009-02-13,wn-0351,False
wn-0352:0:14,event,launch: launched,launch,1,1,1997,wn-0352,False
wn-0352:0:27,event,launch: launched,launch,1,1,1993,wn-0352,False
wn-0352:1:52,event,discovery: spotted,discovery,1,1,P5D,wn-0352,False
wn-0352:3:121,event,failure: explosions,failure,1,1,2009-02-15,wn-0352,False
wn-0352:4:144,event,discovery: found,discovery,1,1,2009-02-15,wn-0352,False
wn-0352:5:162,event,failure: exploding,failure,1,1,2009-02-15,wn-0352,False
wn-0352:9:279,event,failure: explosions,failure,1,1,2009-02-13,wn-0352,False
wn-0352:14:409,event,landing: reentry,landing,1,1,2009-02-15,wn-0352,False
wn-0352:22:564,event,failure: explosion,failure,1,1,2009-02-15,wn-0352,False
wn-0352:23:582,event,failure: crash,failure,1,1,2009-02-15,wn-0352,False
wn-0353:1:34,event,launch: launch,launch,1,1,2009-02-16,wn-0353,False
wn-0353:2:50,event,launch: launched,launch,1,1,2009-02-16,wn-0353,False
wn-0353:5:162,event,launch: launch,launch,1,1,2009-02-16,wn-0353,False
wn-0353:6:177,event,launch: launched,launch,1,1,2006,wn-0353,False
wn-0353:6:193,event,failure: failed,failure,1,1,2006,wn-0353,False
wn-0354:0:16,event,discovery: spotted,discovery,1,1,2009-02-15,wn-0354,False
wn-0354:4:126,event,launch: launched,launch,1,1,1997,wn-0354,False
wn-0354:4:139,event,launch: launched,launch,1,1,1993,wn-0354,False
wn-0354:5:175,event,failure: explosions,failure,1,1,2009-02-13,wn-0354,False
wn-0354:8:280,event,discovery: detecting,discovery,1,1,2009-02-13,wn-0354,False
wn-0354:13:416,event,failure: explosions,failure,1,1,2009-02-15,wn-0354,False
wn-0354:14:442,event,discovery: found,discovery,1,1,2009-02-16,wn-0354,False
wn-0354:15:460,event,failure: exploding,failure,1,1,2009-02-16,wn-0354,False
wn-0354:23:609,event,discovery: identified,discovery,1,1,PT24H,wn-0354,False
wn-0354:25:652,event,failure: disintegrate,failure,1,1,2007,wn-0354,False
wn-0354:25:687,event,failure: destroyed,failure,1,1,2007,wn-0354,False
wn-0354:29:777,event,failure: explosion,failure,1,1,2009-02-16,wn-0354,False
wn-0354:30:795,event,failure: crash,failure,1,1,2009-02-16,wn-0354,False
wn-0355:0:10,event,discovery: detected,discovery,1,1,2009-02-17,wn-0355,False
wn-0355:2:112,event,discovery: detecting,discovery,1,1,1918,wn-0355,False
wn-0355:4:156,event,discovery: observation,discovery,1,1,2009-02-17,wn-0355,False
wn-0355:5:185,event,discovery: detect,discovery,1,1,2009-02-17,wn-0355,False
wn-0355:7:251,event,discovery: finding,discovery,1,1,2009-02-17,wn-0355,False
wn-0355:9:327,event,discovery: detected,discovery,1,1,2009-02-17,wn-0355,False
