source,target,edge_type,label,doc_id,sent_id,confidence,weight
wn-0378:4:73,wn-0378:7:176,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:4:73,wn-0378:8:194,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:4:73,wn-0378:8:201,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:4:73,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:4:73,wn-0378:10:237,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:4:73,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:5:106,wn-0378:6:143,TEMPORAL,BEFORE,wn-0378,-1,0.7,1
wn-0378:5:106,wn-0378:7:176,TEMPORAL,AFTER,wn-0378,-1,0.8,1
wn-0378:5:106,wn-0378:8:194,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:5:106,wn-0378:8:201,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:5:106,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.8,1
wn-0378:5:106,wn-0378:10:237,TEMPORAL,AFTER,wn-0378,-1,0.75,1
wn-0378:5:106,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:6:143,wn-0378:7:176,TEMPORAL,AFTER,wn-0378,-1,0.7,1
wn-0378:6:143,wn-0378:8:194,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:6:143,wn-0378:8:201,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:6:143,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.7,1
wn-0378:6:143,wn-0378:10:237,TEMPORAL,AFTER,wn-0378,-1,0.7,1
wn-0378:6:143,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:7:176,wn-0378:8:194,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:7:176,wn-0378:8:201,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:7:176,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.85,1
wn-0378:7:176,wn-0378:10:237,TEMPORAL,BEFORE,wn-0378,-1,0.75,1
wn-0378:7:176,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:194,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:194,wn-0378:10:237,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:194,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:201,wn-0378:9:220,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:201,wn-0378:10:237,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:8:201,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:9:220,wn-0378:10:237,TEMPORAL,AFTER,wn-0378,-1,0.75,1
wn-0378:9:220,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0378:10:237,wn-0378:11:255,TEMPORAL,BEFORE,wn-0378,-1,0.3,1
wn-0379:1:3,wn-0379:2:56,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:2:58,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:2:65,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:5:142,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:5:144,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:1:3,wn-0379:7:236,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:1:3,wn-0379:7:248,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:1:3,wn-0379:9:295,TEMPORAL,AFTER,wn-0379,-1,0.8,1
wn-0379:1:3,wn-0379:9:303,TEMPORAL,AFTER,wn-0379,-1,0.8,1
wn-0379:1:3,wn-0379:9:306,TEMPORAL,AFTER,wn-0379,-1,0.8,1
wn-0379:1:3,wn-0379:9:317,TEMPORAL,AFTER,wn-0379,-1,0.8,1
wn-0379:2:56,wn-0379:5:142,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:5:144,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:56,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:5:142,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:5:144,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:58,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:5:142,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:5:144,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:2:65,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:142,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:6:177,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:5:144,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:7:236,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:7:248,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:9:295,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:9:303,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:9:306,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:6:177,wn-0379:9:317,TEMPORAL,BEFORE,wn-0379,-1,0.3,1
wn-0379:7:236,wn-0379:7:248,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.6,1
wn-0379:7:236,wn-0379:9:295,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:236,wn-0379:9:303,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:236,wn-0379:9:306,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:236,wn-0379:9:317,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:248,wn-0379:9:295,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:248,wn-0379:9:303,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:248,wn-0379:9:306,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:7:248,wn-0379:9:317,TEMPORAL,AFTER,wn-0379,-1,0.6,1
wn-0379:9:295,wn-0379:9:303,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0379:9:295,wn-0379:9:306,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0379:9:295,wn-0379:9:317,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0379:9:303,wn-0379:9:306,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0379:9:303,wn-0379:9:317,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0379:9:306,wn-0379:9:317,TEMPORAL,SIMULTANEOUS,wn-0379,-1,0.9,1
wn-0380:0:16,wn-0380:5:134,TEMPORAL,BEFORE,wn-0380,-1,0.3,1
wn-0380:0:16,wn-0380:6:195,TEMPORAL,BEFORE,wn-0380,-1,0.3,1
wn-0380:5:134,wn-0380:6:195,TEMPORAL,BEFORE,wn-0380,-1,0.3,1
wn-0381:0:12,wn-0381:2:56,TEMPORAL,BEFORE,wn-0381,-1,0.3,1
wn-0381:0:12,wn-0381:3:84,TEMPORAL,BEFORE,wn-0381,-1,0.3,1
wn-0381:2:56,wn-0381:3:84,TEMPORAL,BEFORE,wn-0381,-1,0.3,1
wn-0382:0:1,wn-0382:0:6,TEMPORAL,AFTER,wn-0382,-1,0.5,1
wn-0382:0:1,wn-0382:2:67,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:1,wn-0382:5:146,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:1,wn-0382:9:235,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:1,wn-0382:10:255,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:1,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:6,wn-0382:2:67,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:6,wn-0382:5:146,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:6,wn-0382:9:235,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:6,wn-0382:10:255,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:0:6,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:2:67,wn-0382:5:146,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:2:67,wn-0382:9:235,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:2:67,wn-0382:10:255,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:2:67,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:5:146,wn-0382:9:235,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:5:146,wn-0382:10:255,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:5:146,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.3,1
wn-0382:9:235,wn-0382:10:255,TEMPORAL,BEFORE,wn-0382,-1,0.7,1
wn-0382:9:235,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.7,1
wn-0382:10:255,wn-0382:10:264,TEMPORAL,BEFORE,wn-0382,-1,0.75,1
wn-0383:0:3,wn-0383:2:57,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:0:3,wn-0383:4:85,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:0:3,wn-0383:5:119,TEMPORAL,AFTER,wn-0383,-1,0.85,1
wn-0383:0:3,wn-0383:5:130,TEMPORAL,AFTER,wn-0383,-1,0.85,1
wn-0383:0:3,wn-0383:6:143,TEMPORAL,BEFORE,wn-0383,-1,0.85,1
wn-0383:0:3,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:2:57,wn-0383:4:85,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:2:57,wn-0383:5:119,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:2:57,wn-0383:5:130,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:2:57,wn-0383:6:143,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:2:57,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:4:85,wn-0383:5:119,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:4:85,wn-0383:5:130,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:4:85,wn-0383:6:143,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:4:85,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:5:119,wn-0383:5:130,TEMPORAL,SIMULTANEOUS,wn-0383,-1,0.85,1
wn-0383:5:119,wn-0383:6:143,TEMPORAL,BEFORE,wn-0383,-1,0.85,1
wn-0383:5:119,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:5:130,wn-0383:6:143,TEMPORAL,BEFORE,wn-0383,-1,0.85,1
wn-0383:5:130,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0383:6:143,wn-0383:10:232,TEMPORAL,BEFORE,wn-0383,-1,0.3,1
wn-0384:0:9,wn-0384:1:16,TEMPORAL,AFTER,wn-0384,-1,0.9,1
wn-0384:0:9,wn-0384:1:25,TEMPORAL,SIMULTANEOUS,wn-0384,-1,0.85,1
wn-0384:0:9,wn-0384:4:106,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:0:9,wn-0384:4:122,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:1:16,wn-0384:1:25,TEMPORAL,BEFORE,wn-0384,-1,0.85,1
wn-0384:1:16,wn-0384:4:106,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:1:16,wn-0384:4:122,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:1:25,wn-0384:4:106,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:1:25,wn-0384:4:122,TEMPORAL,BEFORE,wn-0384,-1,0.3,1
wn-0384:4:106,wn-0384:4:122,TEMPORAL,AFTER,wn-0384,-1,0.5,1
wn-0385:1:48,wn-0385:1:59,TEMPORAL,SIMULTANEOUS,wn-0385,-1,0.85,1
wn-0385:1:48,wn-0385:2:102,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:3:137,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:5:213,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:8:272,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:8:277,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:8:286,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:48,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:2:102,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:3:137,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:5:213,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:8:272,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:8:277,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:8:286,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:1:59,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:3:137,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:5:213,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:8:272,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:8:277,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:8:286,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:2:102,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:5:213,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:8:272,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:8:277,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:8:286,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:3:137,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:5:213,wn-0385:8:272,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:5:213,wn-0385:8:277,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:5:213,wn-0385:8:286,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:5:213,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:5:213,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:272,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:272,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:277,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:277,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:286,wn-0385:10:296,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:8:286,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0385:10:296,wn-0385:16:398,TEMPORAL,BEFORE,wn-0385,-1,0.3,1
wn-0386:0:2,wn-0386:3:46,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:0:2,wn-0386:4:63,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:0:2,wn-0386:6:102,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:0:2,wn-0386:13:222,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:0:2,wn-0386:15:250,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:3:46,wn-0386:4:63,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:3:46,wn-0386:6:102,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:3:46,wn-0386:13:222,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:3:46,wn-0386:15:250,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:4:63,wn-0386:6:102,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:4:63,wn-0386:13:222,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:4:63,wn-0386:15:250,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:6:102,wn-0386:13:222,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:6:102,wn-0386:15:250,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0386:13:222,wn-0386:15:250,TEMPORAL,BEFORE,wn-0386,-1,0.3,1
wn-0387:7:183,wn-0387:13:303,TEMPORAL,BEFORE,wn-0387,-1,0.3,1
wn-0388:1:4,wn-0388:4:74,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:11:239,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:13:293,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:17:347,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:19:380,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:1:4,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:11:239,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:13:293,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:17:347,TEMPORAL,AFTER,wn-0388,-1,0.9,1
wn-0388:4:74,wn-0388:19:380,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:4:74,wn-0388:29:545,TEMPORAL,AFTER,wn-0388,-1,0.85,1
wn-0388:11:239,wn-0388:13:293,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:11:239,wn-0388:17:347,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:11:239,wn-0388:19:380,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:11:239,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:11:239,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:11:239,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:13:293,wn-0388:17:347,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:13:293,wn-0388:19:380,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:13:293,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:13:293,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:13:293,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:17:347,wn-0388:19:380,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:17:347,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:17:347,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:17:347,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.85,1
wn-0388:19:380,wn-0388:20:403,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:19:380,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:19:380,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:20:403,wn-0388:26:516,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:20:403,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0388:26:516,wn-0388:29:545,TEMPORAL,BEFORE,wn-0388,-1,0.3,1
wn-0390:1:18,wn-0390:1:20,TEMPORAL,AFTER,wn-0390,-1,0.5,1
wn-0390:1:18,wn-0390:1:29,TEMPORAL,AFTER,wn-0390,-1,0.5,1
wn-0390:1:18,wn-0390:4:130,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:18,wn-0390:5:148,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:18,wn-0390:6:155,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:18,wn-0390:6:163,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:18,wn-0390:12:341,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:20,wn-0390:1:29,TEMPORAL,AFTER,wn-0390,-1,0.5,1
wn-0390:1:20,wn-0390:4:130,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:20,wn-0390:5:148,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:20,wn-0390:6:155,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:20,wn-0390:6:163,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:20,wn-0390:12:341,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:29,wn-0390:4:130,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:29,wn-0390:5:148,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:29,wn-0390:6:155,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:29,wn-0390:6:163,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:1:29,wn-0390:12:341,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:4:130,wn-0390:5:148,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:4:130,wn-0390:6:155,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:4:130,wn-0390:6:163,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:4:130,wn-0390:12:341,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:5:148,wn-0390:6:155,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:5:148,wn-0390:6:163,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
wn-0390:5:148,wn-0390:12:341,TEMPORAL,BEFORE,wn-0390,-1,0.3,1
